,origem,FRASE,OBJ/SUBJ
319,"['O emocionante épico sobre violência, poder, paixão e solidariedade foi apresentado por Leone no Festival de Cannes em 1984 em uma versão de quase quatro horas.', '1', 'objetivo']","O emocionante épico sobre violência, poder, paixão e solidariedade foi apresentado por Leone no Festival de Cannes em 1984 em uma versão de quase quatro horas.",objetiva
320,"['Se o oceano entre o velho e o novo mundo é vasto, e garrafas com mensagens geralmente se perdem nele, então os livros escritos e publicados no Canadá por Josef Škvorecký encontraram seus destinatários sem falta.', '1', 'objetivo']","Se o oceano entre o velho e o novo mundo é vasto, e garrafas com mensagens geralmente se perdem nele, então os livros escritos e publicados no Canadá por Josef Škvorecký encontraram seus destinatários sem falta.",objetiva
321,"['Há também conselhos sobre como reconhecer a doença, como preveni-la, como tratá-la e como melhorar sua saúde.', '1', 'objetivo']","Há também conselhos sobre como reconhecer a doença, como preveni-la, como tratá-la e como melhorar sua saúde.",objetiva
322,"['O sonho de Dave é arruinado por uma lesão, mas ele compensa o revés pessoal como treinador de uma equipe esportiva infantil e anseia por uma vida familiar tranquila.', '1', 'objetivo']","O sonho de Dave é arruinado por uma lesão, mas ele compensa o revés pessoal como treinador de uma equipe esportiva infantil e anseia por uma vida familiar tranquila.",objetiva
323,"['O filme segue como um movimento pró-democracia de massa pode surgir da iniciativa de alguns jovens dentro de dezoito meses, o que vai abalar fundamentalmente a autoconfiança do governo de Hong Kong.', '1', 'objetivo']","O filme segue como um movimento pró-democracia de massa pode surgir da iniciativa de alguns jovens dentro de dezoito meses, o que vai abalar fundamentalmente a autoconfiança do governo de Hong Kong.",objetiva
324,"['A história começa a se desenvolver quando as brigas amigáveis \u200b\u200bde Bleek e Shadow começam a se transformar em um relacionamento profissional.', '1', 'objetivo']",A história começa a se desenvolver quando as brigas amigáveis ​​de Bleek e Shadow começam a se transformar em um relacionamento profissional.,objetiva
325,"['Um pequeno lampejo de esperança, mas quase se extingue quando B-ko trai seus amigos porque se apaixonou por Gail, o homem que deu vida à terrível Xena.', '1', 'objetivo']","Um pequeno lampejo de esperança, mas quase se extingue quando B-ko trai seus amigos porque se apaixonou por Gail, o homem que deu vida à terrível Xena.",objetiva
326,"['Infelizmente, gostem ou não, os confrontos com os Gauns às vezes são inevitáveis, e é por isso que uma unidade especial de pilotos é treinada na fortaleza, cuja missão é destruir a ameaça Gaun com a ajuda de unidades mecânicas totalmente equipadas e adaptadas para o combate No espaço.', '1', 'objetivo']","Infelizmente, gostem ou não, os confrontos com os Gauns às vezes são inevitáveis, e é por isso que uma unidade especial de pilotos é treinada na fortaleza, cuja missão é destruir a ameaça Gaun com a ajuda de unidades mecânicas totalmente equipadas e adaptadas para o combate No espaço.",objetiva
327,"['Ele não tem ideia de que esse médico está perseguindo seus próprios interesses, que são diferentes das ideias de ""R"".', '1', 'objetivo']","Ele não tem ideia de que esse médico está perseguindo seus próprios interesses, que são diferentes das ideias de ""R"".",objetiva
328,"['A história conta sobre três irmãs Ruo Lien, Ruo Lan e Ruo Mei (Essie Lin Chia) que protegem uma famosa espada de aço maciça.', '1', 'objetivo']","A história conta sobre três irmãs Ruo Lien, Ruo Lan e Ruo Mei (Essie Lin Chia) que protegem uma famosa espada de aço maciça.",objetiva
329,"['Bohumír Šmeral (1880 - 1941) foi um político austríaco e checoslovaco, jornalista, presidente da Social Democracia Checoslovaca, fundador do Partido Comunista da Checoslováquia e teórico do movimento operário.', '1', 'objetivo']","Bohumír Šmeral (1880 - 1941) foi um político austríaco e checoslovaco, jornalista, presidente da Social Democracia Checoslovaca, fundador do Partido Comunista da Checoslováquia e teórico do movimento operário.",objetiva
330,"['Embora ambos os personagens estejam ligados pela formação religiosa, o filme devolve à fé sua cerimônia, que entende como importante para os indivíduos e não diretamente ligada aos dogmas da igreja.', '1', 'objetivo']","Embora ambos os personagens estejam ligados pela formação religiosa, o filme devolve à fé sua cerimônia, que entende como importante para os indivíduos e não diretamente ligada aos dogmas da igreja.",objetiva
331,"['Além disso, um homem desconhecido entrega a Fred os documentos de um vigarista experiente, e Fred é condenado a 15 anos.', '1', 'objetivo']","Além disso, um homem desconhecido entrega a Fred os documentos de um vigarista experiente, e Fred é condenado a 15 anos.",objetiva
332,"['Sua esposa Elizabeth, que o encontrou na garagem, estava com o primo no momento do assassinato.', '1', 'objetivo']","Sua esposa Elizabeth, que o encontrou na garagem, estava com o primo no momento do assassinato.",objetiva
333,"['Eles, portanto, unem forças, Su por vingança contra o homem que buscou sua vida e Fait pelo resgate de Vanessa.', '1', 'objetivo']","Eles, portanto, unem forças, Su por vingança contra o homem que buscou sua vida e Fait pelo resgate de Vanessa.",objetiva
334,"['Mark Daly foi nomeado Jovem Jornalista do Ano na Grã-Bretanha no ano passado;', '1', 'objetivo']",Mark Daly foi nomeado Jovem Jornalista do Ano na Grã-Bretanha no ano passado;,objetiva
335,"['Eles são levados de ilha em ilha em uma aventura arriscada, treze soldados caem e os dez restantes são capturados.', '1', 'objetivo']","Eles são levados de ilha em ilha em uma aventura arriscada, treze soldados caem e os dez restantes são capturados.",objetiva
336,"['Alguns passam praticamente a vida inteira nele, outros o visitam apenas por alguns momentos.', '1', 'objetivo']","Alguns passam praticamente a vida inteira nele, outros o visitam apenas por alguns momentos.",objetiva
337,"['Mulher em fuga, ou guia para San Francisco em oitenta minutos.', '1', 'objetivo']","Mulher em fuga, ou guia para San Francisco em oitenta minutos.",objetiva
338,"['Em 2006, um número recorde de alpinistas aproveitou o clima favorável.', '1', 'objetivo']","Em 2006, um número recorde de alpinistas aproveitou o clima favorável.",objetiva
339,"['A madeira - na maioria das vezes a castanha carcomida - é extremamente rara.', '1', 'objetivo']",A madeira - na maioria das vezes a castanha carcomida - é extremamente rara.,objetiva
340,"['Mas só até o momento em que seu mundo é perturbado por uma irmãzinha que acabou de nascer.', '1', 'objetivo']",Mas só até o momento em que seu mundo é perturbado por uma irmãzinha que acabou de nascer.,objetiva
341,"['O relacionamento deles causa um grande rebuliço na cidade.', '1', 'objetivo']",O relacionamento deles causa um grande rebuliço na cidade.,objetiva
342,"['Um excelente exemplo do trabalho de direção de Junji Satō, que é famoso principalmente por seus filmes do mundo da Yakuza japonesa.', '1', 'objetivo']","Um excelente exemplo do trabalho de direção de Junji Satō, que é famoso principalmente por seus filmes do mundo da Yakuza japonesa.",objetiva
343,"['No entanto, antes que ele possa alcançá-lo, Cochrane é assassinado, forçando Dooley a implementar outro plano arriscado.', '1', 'objetivo']","No entanto, antes que ele possa alcançá-lo, Cochrane é assassinado, forçando Dooley a implementar outro plano arriscado.",objetiva
344,"['Os agentes encontram as duas garotas na cama juntas.', '1', 'objetivo']",Os agentes encontram as duas garotas na cama juntas.,objetiva
345,"['E isso está longe de toda a lista de personagens e eventos que nos aguardam em uma das melhores séries de Dietl, apoiada por ótimas atuações e diálogos de sucesso...', '1', 'objetivo']","E isso está longe de toda a lista de personagens e eventos que nos aguardam em uma das melhores séries de Dietl, apoiada por ótimas atuações e diálogos de sucesso...",objetiva
346,"['O jovem italiano Vincenzo (Bernard Fresson) chega à Holanda para trabalhar como mineiro.', '1', 'objetivo']",O jovem italiano Vincenzo (Bernard Fresson) chega à Holanda para trabalhar como mineiro.,objetiva
347,"['Então ele vai para a propriedade, acompanhado de seu agente (George Burns) e assistente (Gracie Allen) da bela Alyce.', '1', 'objetivo']","Então ele vai para a propriedade, acompanhado de seu agente (George Burns) e assistente (Gracie Allen) da bela Alyce.",objetiva
348,"['Nove mulheres turcas de uma aldeia pobre nas montanhas decidiram tornar seu trabalho árduo diário em casa e nos campos mais agradável assistindo a uma apresentação teatral.', '1', 'objetivo']",Nove mulheres turcas de uma aldeia pobre nas montanhas decidiram tornar seu trabalho árduo diário em casa e nos campos mais agradável assistindo a uma apresentação teatral.,objetiva
349,"['Eles conseguem evacuar todos e eliminar um terrorista que bebe água contaminada em uma tentativa de suicídio.', '1', 'objetivo']",Eles conseguem evacuar todos e eliminar um terrorista que bebe água contaminada em uma tentativa de suicídio.,objetiva
350,"['Kath desperta em Bob memórias de seu antigo relacionamento não resolvido com uma garota chamada Louise, que ressoam tão fortemente nele que ele se sente compelido a deixar a segurança do hotel e enfrentar seu passado.', '1', 'objetivo']","Kath desperta em Bob memórias de seu antigo relacionamento não resolvido com uma garota chamada Louise, que ressoam tão fortemente nele que ele se sente compelido a deixar a segurança do hotel e enfrentar seu passado.",objetiva
351,"['A única condição do projeto era que todas as três gerações estivessem presentes na história: avós, pais e filhos.', '1', 'objetivo']","A única condição do projeto era que todas as três gerações estivessem presentes na história: avós, pais e filhos.",objetiva
352,"['Trabalhadores, fornecedores, clientes e policiais compartilharão experiências do mundo oculto que nos afeta a todos.', '1', 'objetivo']","Trabalhadores, fornecedores, clientes e policiais compartilharão experiências do mundo oculto que nos afeta a todos.",objetiva
353,"['Xander pergunta o que é Anarchy 99, e Georgij diz a ele que é seu grupo que quer abolir qualquer ordem no mundo.', '1', 'objetivo']","Xander pergunta o que é Anarchy 99, e Georgij diz a ele que é seu grupo que quer abolir qualquer ordem no mundo.",objetiva
354,"['Centenas de ciganos tchecos buscam asilo na Europa Ocidental.', '1', 'objetivo']",Centenas de ciganos tchecos buscam asilo na Europa Ocidental.,objetiva
355,"['A lebre armada intimida seus inimigos, mas também amigos e parentes.', '1', 'objetivo']","A lebre armada intimida seus inimigos, mas também amigos e parentes.",objetiva
356,"['Mas quando as outras crianças se envolvem, Putzi corre perigo.', '1', 'objetivo']","Mas quando as outras crianças se envolvem, Putzi corre perigo.",objetiva
357,"['Mia não é uma criatura encantadora, ela foi expulsa da escola, seus amigos a evitam, então ela apenas vagueia pelo bairro.', '1', 'objetivo']","Mia não é uma criatura encantadora, ela foi expulsa da escola, seus amigos a evitam, então ela apenas vagueia pelo bairro.",objetiva
358,"['Graças a dois motores separados, também é notavelmente rápido e fácil de controlar.', '1', 'objetivo']","Graças a dois motores separados, também é notavelmente rápido e fácil de controlar.",objetiva
359,"['Além de novas roupas e penteados, o uso da cirurgia estética também ajudará a melhorar corpos e rostos emaciados.', '1', 'objetivo']","Além de novas roupas e penteados, o uso da cirurgia estética também ajudará a melhorar corpos e rostos emaciados.",objetiva
360,"['É noite de encerramento do último cinema drive-in nos EUA, e o projecionista Cecil B. Kaufman (Richard Riehle) planeja uma maratona dos melhores para cinéfilos dedicados.', '1', 'objetivo']","É noite de encerramento do último cinema drive-in nos EUA, e o projecionista Cecil B. Kaufman (Richard Riehle) planeja uma maratona dos melhores para cinéfilos dedicados.",objetiva
