,FINAL,FRASE,Unnamed: 2,OBJ/SUBJ
657,0,#luanz Análise: notebook Dell Inspiron 13 série 7000 [vídeo] http://ow.ly/30yU8w,,objetiva
658,0,Análise: notebook Dell Inspiron 13 série 7000 [vídeo]: Modelo com tela sensível ao toque se destaca pela versa... http://bit.ly/1LHlF6l,,objetiva
659,0,#betalab Análise: notebook Dell Inspiron 13 série 7000 [vídeo]: Modelo com tela sensível ao toque se destaca p... http://bit.ly/1fH5fAR,,objetiva
660,0,Análise: notebook Dell Inspiron 13 série 7000 [vídeo] http://bit.ly/1fH5fAR,,objetiva
661,0,Análise: notebook Dell Inspiron 13 série 7000 [vídeo]: Modelo com tela sensível ao toque se destaca pela versa... http://bit.ly/1fH5fAR,,objetiva
662,0,http://eexponews.com/analise-notebook-dell-inspiron-13-serie-7000-video_4761273602408448 … - Análise: notebook Dell Inspiron 13 série 7000 [vídeo]  Link permanente da imagem incorporada,,objetiva
663,0,Ultimas horas para você conseguir um Notebook Dell com um ótimo desconto! Confira: http://maga.lu/1HhYrpE   Link permanente da imagem incorporada,,objetiva
664,0,"É ó último dia de produtos Dell com descontos de até 25% + 10% à vista! Então corre, não perca essa oportunidade! http://mvoce.com/1GufTl0",,objetiva
665,0,to no chat da dell to vendo que meu notebook ta com o pé na cova,,objetiva
666,0,tanta série que estou na duvida qual era a serie que o notebook era da dell,,objetiva
667,-1,eu comprei um notebook da @Dell e mano oficialmente pior bosta que eu ja comprei na vida,,subjetiva
668,0,"Notebook Dell Série 3000 Inspiron 8GB 1TB Windows 8.1 Placa de Vídeo 2GB em até 10x de R$ 249,90 ou R$ 2.374,05 à v https://www.magazinevoce.com.br/magazinetiosamnews/p/notebook-dell-serie-3000-inspiron-14-intel-core-i5-8gb-1tb-windows-81-led-14-hdmi-placa-de-video-2gb/115052/ …",,objetiva
669,0,"To vendendo meu notebook dell, ele queimou a placa, + todas as peças estão em perfeito estado ta bom bj",,objetiva
670,0,Super descontos em Notebook DELL. Aproveite. Compre hoje o seu!... http://fb.me/7GseopHgv,,objetiva
671,-1,"Aí não sei se fodo com a dell ou se com o pessoal que formatou meu notebook, socorro",,subjetiva
672,-1,"Meu notebook da Dell, chegou a uma semana aqui em casa.  Not novo, vindo da loja e já ta dando defeito... Oh marca bosta essa Dell",,subjetiva
673,0,Acelere porque é só HOJE e AMANHÃ esse DESCONTAÇO! de 1.999 por 1.899 reai$. https://www.magazinevoce.com.br/magazineperola/p/notebook-dell-serie-3000-inspiron-14-i14-3442-b10-intel-core-i3-4gb-1tb-windows-81-led-14-hdmi/116679/ …  Link permanente da imagem incorporada,,objetiva
674,0,Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231,,objetiva
675,0,"Notebook Dell Core i5 4GB 1TB com um superdesconto, você só encontra no meu Clube ~> http://maga.lu/1GIFZmD",,objetiva
676,0,Dell anuncia um mega Notebook com Ubuntu pré-instalado http://cruv.com.br/blog/softwares/dell-anuncia-um-mega-notebook-com-ubuntu-pre-instalado/ …,,objetiva
677,0,"Notebook dell intel core 2 duos - Computadores e acessórios - Itaúna, São Gonçalo , bomnegócio... http://fb.me/1U05mRfTC",,objetiva
678,0,"Tela 15.6"" Notebook Dell Inspiron 1545 - apenas R$ 283,90 a vista no boleto. Confira! http://bit.ly/1GqBXx1   Link permanente da imagem incorporada",,objetiva
679,0,Magazine Luiza tem #Notebook #Dell em oferta por 48 horas especiais http://quenotebookcomprar.com.br/magazine-luiza-tem-notebook-dell-em-oferta-por-48-horas-especiais/ …,,objetiva
680,0,Especialistas em Notebook Dell HP Sony Vaio Acer Referencia Nacional - Especialista Em Notebook... http://fb.me/4fbzYORqR,,objetiva
681,0,Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231,,objetiva
682,0,"Nas 48hs especiais Dell tem até 25% de desconto! Aproveita então essa oferta, é só hoje e amanhã. Corre! http://mvoce.com/1LC6Z8q",,objetiva
683,0,Minha amiga quer trocar o notebook dela (dell) pela minha câmera (semi prof) da Canon. Faço isso ou não?,,objetiva
684,0,Problemas com a tela LCD de seu notebook? Confira nossas dicas ?? - http://dell.to/1x3yVfk,,objetiva
685,0,"Fino, leve e pronto para impressionar. Carregue pouco peso e divirta-se com um notebook ultraportátil que oferece... http://fb.me/3W4ybMswP  0 retweet 1 curtiu Responder   Retweetar    Curtir  1",,objetiva
686,0,Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231,,objetiva
687,0,"[34%] R$ 1,439.10 Notebook Dell Série 3000 Inspiron 14 I14 #promocao [MagazineLuiza] http://dquanto.com/produto/detalhe/5/03b3811c4a4ab62a79997bf4f4167e9f …  Link permanente da imagem incorporada",,objetiva
688,0,"L C #Deals #Bargains Dell Inspiron 15 5000 15.6"" HD Notebook, 8GB RAM, 1TB HDD, Silver #I5548-2500SLV #Forsale http://dlvr.it/BJdwhB",,objetiva
689,1,"Desliguei o outro notebook só pra usar o Dell e nossa, que sileeeencio HUAHUAHUAHua",,subjetiva
690,0,Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada,,objetiva
691,0,"@Dell agora só falta vc, venha notebook novo que eu quero te usar",,objetiva
692,0,Aprenda como evitar superaquecimento em seu Notebook Dell - http://dell.to/1xYKWS  http://fb.me/7rGbjprCh  Ver conteúdo multimídia,,objetiva
693,0,Aprenda como evitar superaquecimento em seu Notebook Dell ? - http://dell.to/1xYKWSt  Ver conteúdo multimídia 2 retweets 2 curtiram Responder   Retweetar  2   Curtir  2,,objetiva
694,-1,"quero trocar meu notebook, não gostei desse da Dell quero um HP dnv ??????",,subjetiva
695,0,Gostei de um vídeo @YouTube http://youtu.be/IazABA88GfI?aConserto … do notebook dell. Analisando a placa com defeito não liga.,,objetiva
696,0,Preciso comprar um notebook urgente! Lá vai a grana toda embora... Alguém sabe de um lugar mais barato? Quero o Dell Inspiron 14.,,objetiva
697,0,#follow to #download Dell inspiron 8200 notebook User Manual - TB006500570008 @ServiceRepair23,,objetiva
698,0,Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231,,objetiva
699,1,"tive DELL por 3 anos e meio e foi um notebook muito bom, esse ASUS agora tá me parecendo tão bom quanto :D",,subjetiva
700,0,Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada,,objetiva
701,0,"Dell 15.6"" (250 GB, Intel Pentium Dual Core, 2 GHz, 3 GB) Notebook -... …http://niche-products-awe-inspiring-deal.newoffers.info/buy/01/?query=321789638300 …  Link permanente da imagem incorporada",,objetiva
702,0,Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231,,objetiva
703,-1,Compre um notebook da dell e de brinde ganhe 24 meses de dor de cabeça ou sofra com ela até trocar de notebook :),,subjetiva
704,0,Especialistas em Notebook Dell HP Sony Vaio Acer Referencia Nacional - Especialista Em Notebook... http://fb.me/1hG62mgNl,,objetiva
705,0,O brother Marcus está vendendo o Dell dele. Máquina novinha... #vendendo #notebook #dell http://fb.me/4pGUwTVBP,,objetiva
706,0,"Mega promoção imperdível de celular top, confira você também!!!!!... http://fb.me/3PWixEh70",,objetiva
707,0,"@hey_mika Estou fazendo manutenção preventiva do meu notebook Dell, peças para todos os lados.  Incrível como espaço nunca é suficiente.",,objetiva
708,0,SUBMARINO- Notebook Ultrafino Dell Vostro V14T-5470-A20 com Intel Core i5 4GB - Comprar agora! http://goo.gl/VwFnbg,,objetiva
709,-1,"Ativei as configurações do TouchPed do notebook. Fui pra casa da namorada, voltei, me deitei e agora que apareceu a janela de opções. #Dell",,subjetiva
710,0,tem um notebook ai no meio! #dell #stickers @ Goianésia do Pará https://instagram.com/p/4KADL4m68V/,,objetiva
711,0,@brunnaalves ??????? fui furtado amiga e levaram meu notebook dell spiron 1515 BO 201520163917,,objetiva
712,0,Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231,,objetiva
713,-1,Meu notebook Ta pedindo pra ser jogado pela janela. @Dell ainda essa porra. Paguei horrores. #sextacomvalentinosdv,,subjetiva
714,0,Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada,,objetiva
715,0,"Recuperação de HD Notebook DELL, Vai ficar novo - Em BGF Informática!???",,objetiva
716,0,Parece que vou poder comprar meu tão sonhado notebook Dell Inspiron 5000 i7 8GB RAM 1TB HD estou :D,,objetiva
717,1,"a melhor coisa do notebook da dell é o teclado iluminado, era um sacrifício digitar no escurto",,subjetiva
718,0,Vou me aventurar tentando instalar o OS X Yosemite no meu notebook Dell. Hackintosh no Inspiron.,,objetiva
719,0,"Vendo semi-novo Notebook Dell  Preço original: R$1600,00 Vendo por apenas R$960,00 Notebook Dell Inspiron... http://fb.me/41GiUh70m",,objetiva
720,0,"Entrei no site da #Dell pra vê se tinha atualização. Resultado, vou ter que atualizar quase todos os componentes do notebook ?",,objetiva
721,0,Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231,,objetiva
722,0,"Dell Latitude E4310 13.3"" Notebook …http://sensational-palatial-items.buy2day.info/buy/01/?query=221804617477 …  Link permanente da imagem incorporada",,objetiva
723,0,"Dell anuncia um mega Notebook com Ubuntu pré-instalado - Diolinux - Linux, Ubuntu, Android e... http://fb.me/7j2kO93Be",,objetiva
724,0,Experimentando um notebook Dell que já vem com #Ubuntu. Será que a @dellnobrasil fez um bom trabalho?  Link permanente da imagem incorporada,,objetiva
725,0,Adicionei um vídeo a uma playlist @YouTube http://youtu.be/Er_ZMic4Nkc?aReview … notebook Dell Inspiron 14R (Português - BR),,objetiva
726,1,"Pessoal, quem precisar de um Notebook pode ir nesse que vale muito a pena: Dell Core i7 com 16gb de memória... http://fb.me/1KAQPUHKv",,subjetiva
727,0,"@andrizek esse simbolo da Dell no seu notebook ""meio escondido"" é porque a Dell pagou meio cache? @Redacao_Sportv",,objetiva
728,0,"pensando seriamente em sair de pc(torre) pra notebook, só não sei se invisto num Mac ou num Dell.",,objetiva
729,1,"Enfim, a formatação do notebook ficou perfeita. O desempenho está 100% do Vostro 3560. Parabéns a @Dell por deixar os drivers atualizados",,subjetiva
730,0,"Quero um notebook i5, Dell, Asus, samsung ou HP. Quem oferecer o menor preço compro!  @pontofrio @magazineluiza @americanascom @CasasBahia",,objetiva
731,0,Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231,,objetiva
732,1,"Boa noite, pessoal! Meu notebook chegou, fiquei até surpreso com a rapidez que montaram e mandaram. Parabéns, @Dell.",,subjetiva
733,-2,"Nada como entrar no site da Dell, cair de amores por um notebook e descobrir que ele custa quase 4 mil. Argh.",,subjetiva
734,0,E ele voltou para a reta final do TCC! #Dell #notebook #TCC https://instagram.com/p/4DPG2OveqL/,,objetiva
735,0,@missindemi falando de notebook da dell tem um na minha frente sjxbsjdns,,objetiva
736,0,Quero muito um notebook da dell ai meus pais compram um da philco,,objetiva
737,0,Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada,,objetiva
738,1,"Nunca, jamais, em hipótese nenhuma troque um notebook @Dell por um @SamsungBrasil #fizbesteira",,subjetiva
739,0,Alguém que está no Centro de Biociências - UFRN e possui um notebook Dell pode me emprestar o carregador por uma hora?,,objetiva
740,0,"Vendo notebook Dell Super conservado.Só venda mesmo! R$ 580,00(negociavel)",,objetiva
741,1,Design é pouco pro XPS 13. Que notebook lindo. http://del.ly/6018B6ZSG,,subjetiva
742,0,"Notebook Dell Inspiron i14-5447 Intel Core i7, 8GB , HD 1TB - Computadores e acessórios - Boa... http://fb.me/3RI8Uj7rE",,objetiva
743,1,Notebook Dell... Agilidade e ótima performance para realizar as mais variadas tarefas.,,subjetiva
744,0,"O notebook Dell Inspiron 7000 vira tablet com um giro do teclado: O notebook Inspiron 7000, da Dell, pode ser ... http://bit.ly/1HRHZuT",,objetiva
745,0,"Troca de tela de notebook DELL 14"" da srta Gabryelle Fonseca! Em breve estará TOP! #Vqv ??",,objetiva
746,0,Notebook Conversível com até 25% de Desconto na Fnac - http://www.ciadosdescontos.com?p=123038&wt=9ciadosdescontos.com/?p=123038&wt=9  #Notebook #Dell #Desconto #Fnac,,objetiva
747,0,Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231,,objetiva
748,0,Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231,,objetiva
749,0,O Notebook Dell Inspiron 7000 Vira Tablet com um Giro do Teclado - http://www.colmeia.blog.br/o-notebook-dell-inspiron-7000-vira-tablet-com-um-giro-d.html …  Link permanente da imagem incorporada,,objetiva
750,0,Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231 0 retweet 1 curtiu Responder   Retweetar    Curtir  1,,objetiva
751,0,#follow to #download Dell inspiron 4150 notebook User Manual - TB006500570009 @ServiceRepair23,,objetiva
752,0,"""Dell anuncia um mega Notebook com Ubuntu pré-instalado"" http://www.diolinux.com.br/2015/06/dell-anuncia-um-mega-notebook-com-ubuntu.html … #mustread #feedly",,objetiva
753,0,#Dell #anuncia um #mega #Notebook com #Ubuntu pré-instalado http://goo.gl/fb/o8QhWW  #tecnologia #préinstalado,,objetiva
754,0,http://www.diolinux.com.br/2015/06/dell-anuncia-um-mega-notebook-com-ubuntu.html … Modelo top de linha da Dell vem com Ubuntu de fábrica,,objetiva
755,0,Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada,,objetiva
756,0,Parceria: Dell anuncia um mega Notebook com Ubuntu pré-instalado: Novo Notebook de alto desempenho da Dell rod... http://bit.ly/1KTNXMF  1 retweet 0 curtiu Responder   Retweetar  1   Curtir,,objetiva
757,0,@194JB ÚNICO DELL AQUI É MEU NOTEBOOK E EU VOU SOCAR ELE NA SUA CABEÇA.,,objetiva
758,-1,JAMAIS comprem NOTEBOOK da @DellnoBrasil @Dell @DellCares. Porque as máquinas estragam em menos de 1 ano e eles não consertam! #DELL #LIXO,,subjetiva
759,0,Garanta já o seu notebook Dell com Garantia em Domicílio e em 10x sem juros: http://bit.ly/1IZfrRJ  ;)  Link permanente da imagem incorporada,,objetiva
760,-1,"NUNCA, mas JAMAIS comprem NOTEBOOK da @DellnoBrasil @Dell @DellCares. Porque as máquinas estragam em menos de 1 ano e eles não consertam!",,subjetiva
761,0,DEU A LOUCA NA JIREH!!! NOTEBOOK DELL SEMINOVO SUPER BARATO E EM ÓTIMO ESTADO!!! http://fb.me/2Xw2jmsge,,objetiva
762,0,#OFERTA Chegou a hora de comprar um super notebook da Dell em até 10x SEM JUROS! Confira: http://bit.ly/1GIzfIr   Link permanente da imagem incorporada,,objetiva
763,0,? Aproveite as condições especiais e garanta o seu notebook Dell em 10x sem juros: http://bit.ly/1MFXXrc   Link permanente da imagem incorporada,,objetiva
764,0,o cara da dell pega meu notebook pra consertar o outro notebook quebrado daqui de casa: UFA! AINDA BEM QUE EU N TAVA ESTUDANDO,,objetiva
765,-1,"Troquei 6 por meia dúzia, achei que trocando meu notebook da Dell pelo da Samsung ia me livrar de problemas. PORRA NENHUMA.",,subjetiva
766,0,Gostei de um vídeo @YouTube http://youtu.be/_DsuhXp6qA4?aComo … desmontar um Notebook Dell Vostro 3550,,objetiva
767,0,(meu note é Sony e é o melhor notebook que já tive) (o outro era Dell),,objetiva
768,0,Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231,,objetiva
769,0,Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada,,objetiva
770,0,Me ha gustado un vídeo de @YouTube (http://youtu.be/MS4p6RjUfks?a  - Configuração de BOOT do notebook DELL Inspiron 14 2620).,,objetiva
771,0,"IT'$ ALIVE!!! Consertei sozinho... Toma, sociedade!!! #milagre #laptop #notebook #Dell https://instagram.com/p/34EXw5PYMw/",,objetiva
772,1,"vi um notebook p-e-r-f-e-i-t-o ontem na saraiva, Dell, i7 5ª geração, tela touch, 8G, teclado retroiluminado e virava mesa digitalizadora?",,subjetiva
773,0,Dell inspiron e1405 notebook User Manual - TB006500570019 http://dlvr.it/BBjbjc,,objetiva
774,1,Próximo sonho de consumo: Notebook Dell Inspiron 7000. PIREI NESSE NEGÓCIO,,subjetiva
775,-1,"Comprei um notebook fudido da Dell, paguei a vista e me deram prazo de até 20 dias para entrega.",,subjetiva
776,-2,ai seu notebook buga 1 mês depois de ter acabado a garantia e o técnico fala na sua cara que não tem mais o que fazer. Te amo dell,,subjetiva
777,0,Notebook Dell é bem fácil comprar o seu com Instalação e Configuração http://comprainformatica.com.br/index.php/2015/06/11/notebook-dell-instalacao-configuracao/#.VXstjn2lshY.twitter … via @comprainfo,,objetiva
778,0,Notebook Dell é bem fácil comprar o seu com Instalação e Configuração http://comprainformatica.com.br/index.php/2015/06/11/notebook-dell-instalacao-configuracao/#.VXstjn2lshY.twitter … via @comprainfo,,objetiva
779,0,SUBMARINO - Notebook Dell Inspiron i14-5448-A30 Intel Core i7 8GB (2GB de Memória Dedicada) http://oferta.vc/812J   Link permanente da imagem incorporada,,objetiva
780,0,"O notebook da Dell de 13,3 polegadas também é tablet. Ele vem com opção de tela Full HD touchscreen e tem bate... http://abr.ai/1HygeHG",,objetiva
781,0,"Dell Inspiron 7000 vira tablet com um giro do teclado: O notebook da Dell de 13,3 polegadas também é tablet. E... http://bit.ly/1Hyf52Q",,objetiva
782,0,"Dell Inspiron 7000 vira tablet com um giro do teclado: O notebook da Dell de 13,3 polegadas também é tablet. E... http://bit.ly/1Sa3IRL",,objetiva
783,0,"Coisas de consultório: homem ostentando com 2 notebook dell, outro homi dormindo e um menino com camisa do vasco  Link permanente da imagem incorporada",,objetiva
