,FRASE,OBJ/SUBJ
2049," após a segunda guerra mundial , ele se tornou um jóquei e foi um cavaleiro da rainha mãe .  ",objetiva
2050," o xamanismo não é discutido diretamente no filme , mas o personagem principal mostra muitos sinais do arrebatamento sobrenatural e extático .  ",objetiva
2051,um dia ele sequestra as líderes de torcida para usar em seus rituais . ,objetiva
2052," um dia , seus filhos sugerem que eles vão para kibógaoka , a cidade onde keiko cresceu .  ",objetiva
2053,a batalha de sedan ocorreu durante a guerra franco-prussiana em number terceiro de setembro de number . ,objetiva
2054," nem sempre acontece do jeito que você pensa , e então você pode se surpreender desagradavelmente !  ",objetiva
2055,clint eastwood retorna como o durão detetive harry baudelaire armado com um revólver gigante e um senso de humor muito seco . ,objetiva
2056," quando bob descobre , ele deixa evence ir .  ",objetiva
2057,ambos não entendem o que está acontecendo com eles . ,objetiva
2058," em uma casa supostamente assombrada pelo fantasma da filha do dono , a pequena tartaruga encontra o cadáver do senhor . destinge .  ",objetiva
2059," a trama consiste em vários episódios , que na verdade são os sonhos das pessoas sobre as coisas que elas mais temem .  ",objetiva
2060," cousteau júnior . mergulha em recifes de coral , marca tubarões , rastreia-os por satélite e descobre o que os faz prosperar de repente aqui .  ",objetiva
2061," estripador acabe ( jam és stewart ) , um cínico xerife americano sem ilusões , leva uma vida tranquila em uma certa cidade do texas cujos moradores lhe pagam dez por cento de seus lucros por seus serviços .  ",objetiva
2062," o papel principal do coronel kentucky ( na versão literária como skrzetuski ) foi interpretado pelo popular pierre bride antes mesmo de seu papel mais famoso como infetou , os atores americanos jeanne cerai e john drew barrymore se envolveram nos papéis de helena e seu sequestrador bóson .  ",objetiva
2063," chegando na áfrica , mungo descobre osaka , o chefe da tribo lulu , entre os escravos que ele deve transportar .  ",objetiva
2064," cu en distas proeminentes , políticos ou celebridades do cinema caem no chão como moscas em colapsos cardíacos , são consumidos pelo gás ou saltam das janelas .  ",objetiva
2065," para um gostinho da américa , dirija pela famosa rota number de chicago a los angeles .  ",objetiva
2066,é guerra e a vida está em jogo ! ,objetiva
2067," na primeira cena , fósforos caem da caixa e formam formas diferentes ao ritmo do piano .  ",objetiva
2068," trine mann , de dezessete anos , joga basquete de acordo com a tradição da família e , claro , em casa , eles gostariam que ele fosse para a faculdade com uma bolsa de estudos esportiva .  ",objetiva
2069," no verão daquele ano , danes , de number anos , foi para o norte , para o alasca , onde morava na floresta ao norte do monte . mckinley number dias antes de morrer de fome .  ",objetiva
2070,é amor com cheiro de maconha . ,objetiva
2071," meio ano depois , o casamento acontece .  ",objetiva
2072, o clipe da música ' praise you ' ganhou três e ' weapon of choice ' até quatro prêmios no ema music video categoria . o evento musical ' miami number rocktronic festival ' aconteceu no início de julho de number .  ,objetiva
2073,mas essa doce vida só dura até que um jogador proeminente do time de basquete da escola seja morto em uma briga . ,objetiva
2074,vali aposta com os amigos que vai seduzir uma professora encantadora . ,objetiva
2075," os autores do filme conseguiram penetrar no submundo francês entre os delinquentes , que subiram da posição de chefes de gangues locais ao topo da pirâmide do crime organizado .  ",objetiva
2076," o filme é conhecido por seu clímax inesperado e chocante , razão pela qual os cinemas preferiram não deixar o público entrar na sala durante as cenas finais .  ",objetiva
2077,ele logo recebe uma ligação de uma mulher misteriosa que começa a chantageá-lo . ,objetiva
2078,fantasmas que se esgueiram por trás do personagem principal ? ,objetiva
2079," o filme é produzido por ben affleck , matt damon e o clássico de terror laurel faleceram .  ",objetiva
2080," ao chegar à polícia , a desilusão do jovem morse é tão grande que ele já tem um depoimento escrito em sua gaveta .  ",objetiva
2081," adotando os modelos dos duros talk shows e reality shows americanos , o criador opta por saber mais sobre sua função .  ",objetiva
2082," me és amor durante o dia , ela é assombrada por sonhos estranhos , que os médicos dizem ser efeitos colaterais da medicação .  ",objetiva
2083, e o que é pior - eles aprenderam a caçar em um ' pacote ' ?  ,objetiva
2084," e assim horacio hornblower , recém-nomeado capitão da chala cola-se , parte com seus homens para mais uma aventura .  ",objetiva
2085," o talentoso gato danny quer fazer sucesso no cinema , mas seu objetivo de se tornar uma estrela de cinema é prejudicado quando ele descobre que apenas os humanos conseguem os grandes papéis em hollywood .  ",objetiva
2086,os tchecos passaram pelo grupo de base e pelas oitavas de final subsequentes sem perder . ,objetiva
2087," a missão pode escapar da cidade perdida , cheia de riqueza e maldade ?  ",objetiva
2088," os cenários precisos , figurinos e encenação de cenas de orgias sexuais e assassinatos da dinastia tang criam momentos fantasmagóricos que são simultaneamente belos e repulsivos .  ",objetiva
2089," uma trama se desenvolve envolvendo um marido , um chantagista , um psicopata e um gerente de hotel .  ",objetiva
2090,a história de quase cem anos do clube tem três épocas básicas . ,objetiva
2091,mas jamie não se importa particularmente com isso e simplesmente carrega a dama de seu coração em seu navio e parte para o alto mar . ,objetiva
2092," por meio de testes inovadores e experimentos modernos , o espectador pode conhecer como várias lâminas e balas afetam o corpo humano .  ",objetiva
2093," haneke escalou uma série de grandes atores para os papéis principais da sátira afiada , incluindo isabelle huppert e jean-louis trintignant - os protagonistas de love ( number ) , que foi premiado com o oscar , a palma de ouro e o globo de ouro .  ",objetiva
2094," luke finalmente consegue o que quer e se casa com florete , mas basicamente declara ' guerra ' à sua família .  ",objetiva
2095," e após sua prisão , o agente john kepler ficou horrorizado ao revelar que ele havia se tornado o executor involuntário de uma manobra enganosa .  ",objetiva
2096," o filme se passa na década de number , durante a grande depressão .  ",objetiva
2097," explodo és perigosas e explosões de fogo , dispositivos de última geração e perigos mortais .  ",objetiva
2098," basta usar sua inteligência , envolver atenção e inteligência , e você descobrirá que não há linhas para inteligência !  ",objetiva
2099,mas serie o convence a enviar drew e sua banda wolfgang von cola ao palco . ,objetiva
2100," ele não tem escolha a não ser voltar para aqueles que ele prejudicou tanto quanto o peludo aquiles , acompanhado pelo anjo da guarda serene , o único que vê a verdadeira forma humana de marshall .  ",objetiva
2101," embora a polícia não tenha pistas , cinco pessoas sabem que estão ligadas ao seu desaparecimento .  ",objetiva
2102,bumblebee lidera uma equipe de soldados para salvar o planeta terra de monstros devastadores . ,objetiva
2103," dois anos depois , quando kubrick já estava trabalhando em barry franziu , ele e sua família foram ameaçados de violência .  ",objetiva
2104," não és está ilha , que é a única província tropical da china , nigel procura os animais descobertos por whitehead e que levam seu nome .  ",objetiva
2105,o papel do principal vilão da segunda parte desta vez pertence a anthony hopkins . ,objetiva
2106,a memória coletiva de uma nação se acumula em um ponto de ônibus em rijeza . ,objetiva
2107," de um fraudador esperando que a companhia de seguros cobrasse de seu falso acidente de ônibus que supostamente causou ferimentos em massa , a um pai de number anos reivindicando benefícios para um total de number crianças inexistentes , de ideias engraçadas e inventivas a uma falta de vergonha verdadeiramente escandalosa - nossa nova série mostrará fraudes com as quais você pode nem ter sonhado .  ",objetiva
2108," graças às suas muitas igrejas , a cidade também é chamada de cidade dos sinos .  ",objetiva
2109," na primeira metade da década de number , houve duas adaptações notáveis ​​das obras de graham greene em hollywood : revolver for sale ( number ) e ministry of fear .  ",objetiva
2110," patinar , nadar , beber cerveja , sem rumo .  ",objetiva
2111,conhecer abisma perry e o incidente subsequente abre seus olhos . ,objetiva
2112,os senhores estão desesperados e descobrem o que pode ser feito para que não percam sua sala de costura . ,objetiva
2113," jia ( dei tang ) trabalha como recepcionista em um cassino em macau , daniel ( cu exibo ) é corretor de imóveis em los angeles .  ",objetiva
2114," no início da noite de number de agosto de number , o mundo assistiu com admiração quando a mídia anunciou o ataque terrorista frustrado no trem nicholas número number a caminho de paris – uma tentativa de ataque terrorista frustrada por três corajosos jovens americanos que viajavam pela europa .  ",objetiva
