,FRASE,OBJ/SUBJ
3986,será que raquel será capaz de proteger harper e provar quem realmente tem plantado as bombas ? ,objetiva
3987,a incompatibilidade entre o bom coração de white e o otimismo sem fim e os problemas constantes de dáveis logo fazem os dois se perguntarem se ir para a cadeia não teria sido mais fácil ! ,objetiva
3988,um solucionador de problemas da empresa petrolífera de nova york é trazido para um remoto bom . com . ,objetiva
3997,hamilton high não é lugar para um professor que se importa . ,objetiva
3999," em um mundo futurista , um regime estrito eliminou a guerra suprimindo as emoções : livros , arte e música são estritamente proibidos e o sentimento é um crime punível com a morte .  ",objetiva
4000," de pois de lutar contra um ataque de ladrões com suas incríveis habilidades em artes marciais , ela conta a yan a história de sua família .  ",objetiva
4002," logo depois , maqui retorna como um fantasma feroz , e começa a matar todos em seu caminho no hotel como forma de vingança .  ",objetiva
4003," após a morte de um ` ` sucker ` ` e dois outros opositores de sua seita , as autoridades locais decidem agir contra ela e seus seguidores .  ",objetiva
4004,ele diz a mitchell que agora está endividado . ,objetiva
4006,seu novo mundanismo e idéias vão bem com os irmãos empobrecidos madonna e prata brossard e o irremediavelmente na & number ; vê carrega . ,objetiva
4007,mas as coisas dão terrivelmente errado para o gerente de banco honesto quando ele encontra um de seus próprios funcionários tentando enganar os clientes . ,objetiva
4012,johnny apuros e seus amigos malucos aparecem na tela grande pela primeira vez em jacas : the movie . ,objetiva
4014," lalau aceita e aprende as cordas do rollerball : os jogadores estão em patins , tentando trazer uma bola de metal pesado para um gol alto .  ",objetiva
4015," recorrer a uma onda de crimes a noite toda que lhes rende uma recompensa de dez mil dólares por seus próprios crimes , graças a uma bizarra reviravolta do destino .  ",objetiva
4017,o motorista corre para localizar uma vítima sequestrada trancada no porta-malas de um carro abandonado em algum lugar à beira da água . ,objetiva
4018," sean ' um traficante de drogas , deve muito dinheiro ao ` ` colega ` ` traficante rupert guest ( clinton collins , júnior . ) , e dorme com quase metade da população feminina no campus .  ",objetiva
4020," com admiração pela sedutora cantora velma kelly ( que é posteriormente presa pelo assassinato de seu marido e irmã - depois de descobrir seu caso ) , oxide conhece fred casse , um homem que a convence de que ele pode ' fazer sua carreira no show decolar ' .  ",objetiva
4023,a palavra em las vegas é que ele está morto . ,objetiva
4025," após uma década de sentimentos ocultos , divórcios e relacionamentos fracassados , ambos finalmente revelam seus verdadeiros sentimentos um pelo outro - para descobrir que ambos estão apaixonados um pelo outro .  ",objetiva
4028," en tarar quatro meses depois , quando parece razoável dizer que charlie deveria estar se sentindo melhor .  ",objetiva
4030,amanda se depara com a tomada de decisões corretas em meio a circunstâncias difíceis . ,objetiva
4031," nova york serve como pano de fundo para um elenco de personagens em busca de amor , luxúria ou lucro , incluindo uma mulher que faz movimentos desajeitados no homem reformando seu jamaica lota , um fraudador , um artista desprezível e um médium de telefone .  ",objetiva
4037," quando todos , exceto um dos principais agentes do mi5 , são mortos em uma explosão .  ",objetiva
4041," numa abordagem surrealista típica do diretor , um gato desajeitado e um macaco inteligente também estão presentes no filme .  ",objetiva
4048," após um longo inventário de percalços de separação , nickname pede a ajuda de seu melhor amigo para planejar a fuga perfeita de sua namorada arrogante .  ",objetiva
4051,ele morre antes de ter a chance de se comunicar com o espírito e seu corpo morto com o tabuleiro tabuleiro é deixado para os dispositivos para seus amigos viciados . ,objetiva
4052," só a enfermeira bloom conhece os feitiços para garantir que a criança veja espíritos benevolentes , não maus , mas ela não negociou com a mãe de lena , que debocha de ' idéias antigas ' e discretamente descarta o especial chá que a enfermeira preparou .  ",objetiva
4053," a atitude do diretor começa a mudar depois de number anos , quando mitra tenta proteger uma nova delegada de estupro nas mãos de seus companheiros de cela mais velhos .  ",objetiva
4060," quando dois pilotos afro-americanos se tornam os primeiros soldados não brancos no campo , um aparece assassinado e o outro acusado de matar um sargento branco .  ",objetiva
4061," como resultado , sarah embarca em uma jornada de descoberta que leva ao perigo , desgosto e romance nos cantos mais distantes do mundo .  ",objetiva
4062,os dois animais decidem procurar o pai e devolver o bebê a ele . ,objetiva
4064," e ele também tem que lidar com o irmão mais velho da filha , que está fugindo de traficantes locais .  ",objetiva
4065," john se tornou não apenas um fenômeno de pleno direito e palavra familiar , mas também um querido da crítica e um enigma social .  ",objetiva
4066," el és devem começar uma jornada , evitando o misterioso detetive mr bruni e o aterrorizante desumano jack , para descobrir a verdade sombria da vida de charlie .  ",objetiva
4069," de repente , ir à igreja se torna muito mais atraente .  ",objetiva
4074," sem família conhecida , ele deixa suas raízes californianas para a américa central em busca do que pode ser um primo distante .  ",objetiva
4076," para proteger sua irmã , eddie - deficiente , traída e sozinha - viaja para o coração de sua própria escuridão : onde ele descobre que a razão de sua provação está em seus próprios pecados passados ​​e os de seu adversário charlie espectral .  ",objetiva
4078," sarney , parte do mundo sinistro do comércio infantil , pega valado , um órfão de guerra , sonhando com a liberdade e uma vida melhor .  ",objetiva
4080," de pois que ele chega , as coisas parecem correr bem no início , mas eventualmente , a vida se torna muito complicada para o jovem pai , pois ele passa mais tempo na comunidade .  ",objetiva
4085," en quanto johnny novele e seus amigos colocam suas vidas em risco , eles estão entretendo as pessoas ao mesmo tempo .  ",objetiva
4086," o melhor amigo de peta , mel , é um veterano do ` ` jogo das drogas ` ` e passou parte de cada ano na prisão desde os doze anos .  ",objetiva
4088," jogue nos melhores amigos de david um melhor amigo transexual pré-operatório moribundo e um jornalista envelhecido , amargo e bicha .  ",objetiva
4089," durante o assalto , eles têm que trabalhar juntos para superar sistemas de segurança de alta tecnologia , cães de guarda , um chefe de segurança desagradável e um cofre de banco suspenso a number pés acima do solo .  ",objetiva
4091," lars von von re-explora o conceito de bondade , mas isso em um idioma muito diferente daquele de sua trilogia coração de ouro ( quebrando as ondas , os idiotas e dançarino no escuro ) .  ",objetiva
4092," bancos é um assassino , o melhor , geralmente trabalhando para cartéis de drogas da américa latina .  ",objetiva
4093,o filho acaba recriando a vida esquiva do pai em uma série de lendas e mitos inspirados nos poucos fatos que ele conhece . ,objetiva
4094," em ` ` the hill ` ` , o diretor kurt pérsia nos leva a uma viagem através dos sonhos de uma infância perdida , ao vazio de uma vida normal e condicionada , a um mundo de sonhos fantástico e surreal que ecoa o passado .  ",objetiva
4095,sam e as crianças se unem e conseguem combater os bandidos armados e frustrar o crime perfeitamente planejado de cordeiro . ,objetiva
4099," en quanto isso , josh aplica um pouco de sua sabedoria recém-adquirida juntamente com sua própria abordagem honesta em dores ( carlo marrons ) - uma mulher que seus dois amigos consideraram fora de seu alcance .  ",objetiva
4103,el és o consideram culpado e ele é enviado de volta para a floresta para ser caçado pela família . ,objetiva
4106," age en te do detetive cherry hammer , chega a uma pequena cidade da califórnia para pegar um assassino indescritível .  ",objetiva
4108," pela pouca esperança que resta , frodo e sam marcham para morador , desprotegidos .  ",objetiva
4110," en tare eles estão um casal de meia-idade que se conheceu através dos anúncios classificados de um jornal , uma prostituta que mantém a filha e a irmã dela , um ator aposentado , um ex-jogador de futebol e um triplex que suspeita pai adotivo , com quem ele sonha todas as noites , é seu pai verdadeiro .  ",objetiva
4111,a cidade inteira começa a procurar por ellen quando ela não aparece em casa naquela noite . ,objetiva
4114," no mundo da música , o futuro rei da história vem do passado .  ",objetiva
4115," o curso de suas experiências envolve , em última análise , sammy boi , um rapper agressivo pego em um contrato ruim enquanto uma de suas músicas é um grande sucesso de rádio ; joan vices , um executivo desonesto da viewpointe recordas , andy tigre , um viciado em drogas , estrela do rock travesti ; e michael dileto , presidente da viewpointe record , que alguns simplesmente chamam de satanás .  ",objetiva
4116,mas e se for lord voldemort tentando fazer seu mal retornar ? ,objetiva
4119," um dia há uma briga comum no calmon local , mas um dos encrenqueiros , chamado prost , aparece como o barão werner amadeus von luciane .  ",objetiva
4121," uma história de fé , relações familiares e encontrar a si mesmo .  ",objetiva
4122,uma jovem ( natalie newton ) em paris está prestes a se divorciar do marido quando descobre . . . ,objetiva
4129," conversa en cida de que pedro a está rastreando , ela pede ajuda a eles .  ",objetiva
4130," ao longo do caminho , seu espírito político ressurge , levando à sua luta contra o new york city board of education for domestic partner dates , e ao estabelecimento de um capítulo pagã para aposentados na flórida .  ",objetiva
